TIMESTAMP|QUEUE_TIME_MS|PROCESS_TIME_MS|PROCESSOR_UUID|PROCESSOR_NAME|COMPONENT|RELATIONSHIP|PG_UUID|PG_NAME|LOG
2025-08-26 12:43:14,507|8|0|90062dd2|Construct JSON Message|RT|success|ffd3d7af|Check Status|
2025-08-26 12:43:14,508|1|1|4dfa2e72|Set instanceId|UR|success|ffd3d7af|Check Status|
2025-08-26 12:43:14,514|5|0|69999830|Extract Source Flag|EJP|matched|ffd3d7af|Check Status|
2025-08-26 12:43:14,516|2|0|6d53d3b4|Separate Manual and Periodical from others|ROA|matched|ffd3d7af|Check Status|
2025-08-26 12:43:14,525|9|0|4ca42676|Set queue for manual and periodical|UA|success|ffd3d7af|Check Status|
2025-08-26 12:43:14,538|13|0|bbcebe73|Publish Request to MQ|PJMS|pre|ffd3d7af|Check Status|Filename: 946f9e71-ba35-4426-8da6-f10bc83439fe | MTNA - EAI, MM, USSD & Utility > EAI > SOAP API > Registration > Operations > Checks > Check Status |  - Request to :  'ISL-CORE.CHECK_STATUS_REQ.TA' :{"id":"B3F9796303C1450AA7F7CEC611D6ACE0","name":"CHECK_REG_STATUS_REQ","dataObject":{"trxId":"B3F9796303C1450AA7F7CEC611D6ACE0","trxTypeId":1,"instanceId":800001,"formVersion":{"formId":4,"modelFormVersion":435,"i18nFormVersion":267,"wfUiFormVersion":292},"registrationTypeId":1,"username":"yingmpos","startRegistrationTime":"2025-08-26T12:32:01","endRegistrationTime":"2025-08-26T12:36:27","receivedRegistrationTime":"2025-08-26T12:36:27","createdDateTime":"2025-08-26T12:43:00","updatedDateTime":"2025-08-26T12:42:14","mPosInfoData":{"imei":"YzlmMzZjYzMtZjQ2Zi0zNTNhLTgyZDAtZTIzNDAyMzRlNDg2","offlineLogin":false,"cellId":23652,"cellLac":10204,"cellMcc":429,"cellMnc":1,"smsPermission":false,"smsMaxCount":0,"smsSent":false,"smsRetries":0,"mPosVersionName":"1.0.27+27","mPosVersionCode":27,"latitude":27.662533,"longitude":85.34711,"androidVersion":14,"processorName":"arm64-v8a"},"locale":"en","map":{"REJECTEDCOMMENT":"null","REJECTEDREASON":"null","MSISDN":333333503,"ICCID":3333333333333333503,"REGISTRATION_TYPE":"Individual","EXT_LIGHT_FULL":false,"TRX_ID":"6B543ABE171E4A8F8AEA280B6A4A6780","IDTYPE":1,"IDNUMBER":"879-477-456","NIC_REGISTRATION_NUMBER":"467-345-244","ISREJECT":false,"NIC_PROVINCE":"Badakhshan","ISSNOOZE":false,"ISSIMTYPESELECTED":false,"GX":27.662533,"GY":85.34711,"CONFIRMER_TYPE":"idtype","CONFIRMER_IDTYPE":2,"CHECK_MAX_DEALER_DONE":"NO","CHECK_PAIRING_DONE":"YES","CONFIRMER_IDNUMBER":"890-789-678","CHECK_STATUS_DONE":"YES","CHECK_MAX_DONE":"YES","CHECK_MOMO_WALLET_DONE":"NO","CHECK_BILL_TYPE_DONE":"NO","PRINTGSMFLAG":false,"DISPLAY_CONFIRMER":"YES","CHECK_MAX_CONFIRMER_ENABLED":"YES","CHECK_MAX_CONFIRMER_DONE":"YES","UPDATE_NO_TO_YES_FLAG":false,"CONFIRMER_EXPIRYDATE":"Sun Nov 30 00:00:00 2025","CONFIRMER_FIRSTNAME":"jihvv","CONFIRMER_LASTNAME":"fcgbbb","CONFIRMER_FATHERNAME":"fgbh","CONFIRMER_GRANDFATHERNAME":"cgg","CONFIRMER_BIRTHDATE":"Thu Jan 01 00:00:00 1970","CONFIRMER_GENDER":"M","CONFIRMER_CONTACT_NO":"0897788777","CONFIRMER_PROVINCE_ID":"Badakhshan","CONFIRMER_DISTRICT_ID":"Badakhshan_center","CONFIRMER_CITY":"Badakhshan_center(Faiz_Abad)","CONFIRMER_DISTRICT_NUMBER":466,"CONFIRMER_STREET":466,"FIRSTNAME":"hdjdj","LASTNAME":"ndjdj","FATHERNAME":"jdjdj","GRANDFATHERNAME":"nfnfn","BIRTHDATE":"Thu Jan 01 00:00:00 1970","SUBSCRIPTIONTYPE":"Afghan","GENDER":"M","NATIONALITY":"AFG","PREFERREDLANGUAGE":"EN","PROVINCE_ID":"Badakhshan","DISTRICT_ID":"Badakhshan_center","CITY":"Badakhshan_center(Faiz_Abad)","DISTRICT_NUMBER":74838,"STREET":4739,"SAME_AS_PERM_ADDRESS":true,"CURRENT_PROVINCE_ID":"Badakhshan","CURRENT_DISTRICT_ID":"Badakhshan_center","CURRENT_CITY":"Badakhshan_center(Faiz_Abad)","CURRENT_DISTRICT_NUMBER":74838,"CURRENT_STREET":4739,"BILLINGTYPE":"prepaid","MOMO_TITLE":"mr","MOMO_MARITALSTATUS":"single","MOMO_WORKSTATUS":"employed","EXT_VALUES":73,"SOURCE_FLAG":"PERIODICAL"},"state":{"value":0,"displayName":"PENDING"},"stateInfo":"SUCCESS","retries":7,"statusSummary":200,"localId":11,"enableWhiteList":true,"checkOccupied":true,"smsCount":0,"appScreenId":40000367,"appActionId":100060}}
2025-08-26 12:43:14,538|0|384|f9ce2597|Pull Check Status Request|CJMS|success|99c6a348|Pure Check Status|Filename: 24351393-74de-4830-bb51-56e7c73a215c | MTNA - Core Operations & Management > Checks and Validate > Pure Check Status | ISL-CORE.CHECK_STATUS_REQ.TA - Request: {"id":"B3F9796303C1450AA7F7CEC611D6ACE0","name":"CHECK_REG_STATUS_REQ","dataObject":{"trxId":"B3F9796303C1450AA7F7CEC611D6ACE0","trxTypeId":1,"instanceId":800001,"formVersion":{"formId":4,"modelFormVersion":435,"i18nFormVersion":267,"wfUiFormVersion":292},"registrationTypeId":1,"username":"yingmpos","startRegistrationTime":"2025-08-26T12:32:01","endRegistrationTime":"2025-08-26T12:36:27","receivedRegistrationTime":"2025-08-26T12:36:27","createdDateTime":"2025-08-26T12:43:00","updatedDateTime":"2025-08-26T12:42:14","mPosInfoData":{"imei":"YzlmMzZjYzMtZjQ2Zi0zNTNhLTgyZDAtZTIzNDAyMzRlNDg2","offlineLogin":false,"cellId":23652,"cellLac":10204,"cellMcc":429,"cellMnc":1,"smsPermission":false,"smsMaxCount":0,"smsSent":false,"smsRetries":0,"mPosVersionName":"1.0.27+27","mPosVersionCode":27,"latitude":27.662533,"longitude":85.34711,"androidVersion":14,"processorName":"arm64-v8a"},"locale":"en","map":{"REJECTEDCOMMENT":"null","REJECTEDREASON":"null","MSISDN":333333503,"ICCID":3333333333333333503,"REGISTRATION_TYPE":"Individual","EXT_LIGHT_FULL":false,"TRX_ID":"6B543ABE171E4A8F8AEA280B6A4A6780","IDTYPE":1,"IDNUMBER":"879-477-456","NIC_REGISTRATION_NUMBER":"467-345-244","ISREJECT":false,"NIC_PROVINCE":"Badakhshan","ISSNOOZE":false,"ISSIMTYPESELECTED":false,"GX":27.662533,"GY":85.34711,"CONFIRMER_TYPE":"idtype","CONFIRMER_IDTYPE":2,"CHECK_MAX_DEALER_DONE":"NO","CHECK_PAIRING_DONE":"YES","CONFIRMER_IDNUMBER":"890-789-678","CHECK_STATUS_DONE":"YES","CHECK_MAX_DONE":"YES","CHECK_MOMO_WALLET_DONE":"NO","CHECK_BILL_TYPE_DONE":"NO","PRINTGSMFLAG":false,"DISPLAY_CONFIRMER":"YES","CHECK_MAX_CONFIRMER_ENABLED":"YES","CHECK_MAX_CONFIRMER_DONE":"YES","UPDATE_NO_TO_YES_FLAG":false,"CONFIRMER_EXPIRYDATE":"Sun Nov 30 00:00:00 2025","CONFIRMER_FIRSTNAME":"jihvv","CONFIRMER_LASTNAME":"fcgbbb","CONFIRMER_FATHERNAME":"fgbh","CONFIRMER_GRANDFATHERNAME":"cgg","CONFIRMER_BIRTHDATE":"Thu Jan 01 00:00:00 1970","CONFIRMER_GENDER":"M","CONFIRMER_CONTACT_NO":"0897788777","CONFIRMER_PROVINCE_ID":"Badakhshan","CONFIRMER_DISTRICT_ID":"Badakhshan_center","CONFIRMER_CITY":"Badakhshan_center(Faiz_Abad)","CONFIRMER_DISTRICT_NUMBER":466,"CONFIRMER_STREET":466,"FIRSTNAME":"hdjdj","LASTNAME":"ndjdj","FATHERNAME":"jdjdj","GRANDFATHERNAME":"nfnfn","BIRTHDATE":"Thu Jan 01 00:00:00 1970","SUBSCRIPTIONTYPE":"Afghan","GENDER":"M","NATIONALITY":"AFG","PREFERREDLANGUAGE":"EN","PROVINCE_ID":"Badakhshan","DISTRICT_ID":"Badakhshan_center","CITY":"Badakhshan_center(Faiz_Abad)","DISTRICT_NUMBER":74838,"STREET":4739,"SAME_AS_PERM_ADDRESS":true,"CURRENT_PROVINCE_ID":"Badakhshan","CURRENT_DISTRICT_ID":"Badakhshan_center","CURRENT_CITY":"Badakhshan_center(Faiz_Abad)","CURRENT_DISTRICT_NUMBER":74838,"CURRENT_STREET":4739,"BILLINGTYPE":"prepaid","MOMO_TITLE":"mr","MOMO_MARITALSTATUS":"single","MOMO_WORKSTATUS":"employed","EXT_VALUES":73,"SOURCE_FLAG":"PERIODICAL"},"state":{"value":0,"displayName":"PENDING"},"stateInfo":"SUCCESS","retries":7,"statusSummary":200,"localId":11,"enableWhiteList":true,"checkOccupied":true,"smsCount":0,"appScreenId":40000367,"appActionId":100060}}
2025-08-26 12:43:14,573|15|0|aadb0125|POJO or JSON?|ROA|unmatched|a5a64f30|Inspect Request|
2025-08-26 12:43:14,581|8|0|727e0162|Set configuration and initial values|UA|success|a5a64f30|Inspect Request|
2025-08-26 12:43:14,586|2|0|c231116a|Store Request Data in Attributes|EJP|matched|d95f748e|Process Attributes|
