TIMESTAMP|QUEUE_TIME_MS|PROCESS_TIME_MS|PROCESSOR_UUID|PROCESSOR_NAME|COMPONENT|RELATIONSHIP|PG_UUID|PG_NAME|LOG
2025-12-23 15:00:00,019|0|0|08ac1aef|Schedule trigger|GFF|success|caa45627|Hourly Pending Verification|
2025-12-23 15:00:00,065|46|44|b171666d|Update Schedule last run|PSQL|success|caa45627|Hourly Pending Verification|
2025-12-23 15:00:00,090|25|0|5614d3b6|Valid Instance ?|ROA|Valid Instance|caa45627|Hourly Pending Verification|
2025-12-23 15:00:00,101|11|0|178fd717|Schedule Query from DB|ESQLR|pre|caa45627|Hourly Pending Verification|
2025-12-23 15:00:00,103|1|2|178fd717|Schedule Query from DB|ESQLR|success|caa45627|Hourly Pending Verification|
2025-12-23 15:00:00,115|12|0|7fbd2168|Fix Header|RT|success|caa45627|Hourly Pending Verification|
2025-12-23 15:00:00,121|6|0|018f8237|Set Filename|UA|success|caa45627|Hourly Pending Verification|
2025-12-23 15:00:00,149|59|30|2caf7f75|Log Audit Trail|PSQL|success|caa45627|Hourly Pending Verification|
2025-12-23 15:00:05,082|4961|4944|9a5172d7|PutEmail|PE|success|caa45627|Hourly Pending Verification|
